PlaylistId,PlaylistName,TrackName,Composer,track_revenue
5,90’s Music,Estrela (Live),,0.99
5,90’s Music,Etnia,Chico Science,0.99
5,90’s Music,Eu Apenas Queria Que Voçê Soubesse,,0.99
5,90’s Music,Eu Disse A Ela,Samuel Rosa,0.0
5,90’s Music,Eu E Ela,Nando Reis,0.99
5,90’s Music,Eu Também Quero Beijar,Fausto Nilo/Moraes Moreira/Pepeu Gomes,0.99
5,90’s Music,Eu Te Devoro,,0.0
5,90’s Music,Even Better Than The Real Thing,U2,0.99
5,90’s Music,Even Flow,Stone Gossard & Eddie Vedder,0.0
5,90’s Music,Evenflow,Stone Gossard,0.0
5,90’s Music,Everlasting Love,Buzz Cason/Mac Gayden,1.98
5,90’s Music,Everlong,Dave Grohl,0.99
5,90’s Music,Every Breath You Take,G M Sumner,0.99
5,90’s Music,Every Little Thing She Does is Magic,G M Sumner,0.0
5,90’s Music,Every Time I Look At You,"Paul Stanley, Vincent Cusano",0.99
5,90’s Music,Everything's Ruined,,0.99
5,90’s Music,Evidence,"Mike Bordin, Billy Gould, Mike Patton, Trey Spruance",0.0
5,90’s Music,Evil Dick,,0.99
5,90’s Music,Expresso 2222,Gilberto Gil,0.99
5,90’s Music,Eye,Billy Corgan,0.99
5,90’s Music,F*Ckin' Up,Neil Young,0.99
5,90’s Music,Failling,Jay Kay/Toby Smith,0.0
5,90’s Music,Fairground,Mick Hucknall,0.0
5,90’s Music,Fairies Wear Boots,,0.99
5,90’s Music,Faixa Amarela,Beto Gogo/Jessé Pai/Luiz Carlos/Zeca Pagodinho,0.99
5,90’s Music,Falamansa Song,,1.98
5,90’s Music,Falar A Verdade,Bino/Da Gama/Ras Bernardo,0.99
5,90’s Music,Falling in Circles,"Terry Bozzio, Steve Stevens, Tony Levin",0.0
5,90’s Music,Faltando Um Pedaço,,0.0
5,90’s Music,Família,Titãs,0.99
5,90’s Music,Fantasia On Greensleeves,Ralph Vaughan Williams,0.99
5,90’s Music,Faroeste Caboclo,Renato Russo,0.0
5,90’s Music,Fast As a Shark,"F. Baltes, S. Kaufman, U. Dirkscneider & W. Hoffman",0.99
5,90’s Music,Fates Warning,David Murray/Steve Harris,0.99
5,90’s Music,Fato Consumado,,0.0
5,90’s Music,Fear Is The Key,Bruce Dickinson/Janick Gers,0.99
5,90’s Music,Fear Of The Dark,,0.0
5,90’s Music,Fear Of The Dark,Steve Harris,0.99
5,90’s Music,Fear Of The Dark,Steve Harris,0.0
5,90’s Music,February Stars,"Dave, Taylor, Nate, Chris",0.0
5,90’s Music,Feel It,E. Schrody/R. Medrano,0.99
5,90’s Music,Feira Moderna,Beto Guedes/Fernando Brant/L Borges,0.0
5,90’s Music,Feirinha da Pavuna/Luz do Repente/Bagaço da Laranja,"Arlindo Cruz/Franco/Marquinhos PQD/Negro, Jovelina Pérolo/Zeca Pagodinho",0.99
5,90’s Music,Fell On Black Days,Chris Cornell,0.0
5,90’s Music,Finding My Way,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,0.99
5,90’s Music,Fire In The Basement,"Blackmore, Glover, Turner, Lord, Paice",0.0
5,90’s Music,Fire In The Head,The Tea Party,0.0
5,90’s Music,Fire in the Hole,Van Halen,0.0
5,90’s Music,Firmamento,Harry Lawes/Winston Foster-Vers,0.99
5,90’s Music,Fixxxer,"Hetfield, Ulrich, Hammett",0.0
5,90’s Music,Flip The Switch,Jagger/Richards,0.0
5,90’s Music,Flor De Lis,Djavan,0.99
5,90’s Music,Flores,Titãs,0.99
5,90’s Music,Fly By Night,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,0.99
5,90’s Music,Fool For Your Loving,Marsden/Moody,0.0
5,90’s Music,For Your Babies,Mick Hucknall,0.99
5,90’s Music,Fora Da Ordem,,0.99
5,90’s Music,Forgiven,Alanis Morissette & Glenn Ballard,0.99
5,90’s Music,Fortunes Of War,Steve Harris,0.99
5,90’s Music,Fortuneteller,"Blackmore, Glover, Turner, Lord, Paice",0.99
5,90’s Music,Forty Days (Com DJ Hum),,0.0
5,90’s Music,Forty Days Instrumental,,0.99
5,90’s Music,Four Walled World,,0.99
5,90’s Music,Free Speech For The Dumb,Molaney/Morris/Roberts/Wainwright,0.0
5,90’s Music,Freedom Of Speech,,0.0
5,90’s Music,Freewill,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,0.99
5,90’s Music,Fried Neckbones And Home Fries,W.Correa,0.0
5,90’s Music,From Afar,Van Halen,0.0
5,90’s Music,From Here To Eternity,,0.99
5,90’s Music,From Here To Eternity,Steve Harris,0.0
5,90’s Music,From Here To Eternity,Steve Harris,0.0
5,90’s Music,Fuel,"Hetfield, Ulrich, Hammett",0.99
5,90’s Music,Funk De Bamba (Com Fernanda Abreu),,0.0
5,90’s Music,Funk Hum,,0.99
5,90’s Music,Funky Monks,Anthony Kiedis/Chad Smith/Flea/John Frusciante,0.0
5,90’s Music,Futureal,Blaze Bayley/Steve Harris,0.99
5,90’s Music,Garden,Jeff Ament/Stone Gossard,0.0
5,90’s Music,Garden of Eden,,1.98
5,90’s Music,Garota Nacional,Samuel Rosa,0.99
5,90’s Music,Gates Of Urizen,Roy Z,0.99
5,90’s Music,Geek Stink Breath,Billie Joe Armstrong -Words Green Day -Music,0.99
5,90’s Music,Geração Coca-Cola,Renato Russo,0.0
5,90’s Music,Get In The Ring,Duff McKagan/Slash/W. Axl Rose,0.0
5,90’s Music,Get On The Good Foot,Fred Wesley/James Brown/Joseph Mims,0.0
5,90’s Music,Get On Top,Red Hot Chili Peppers,0.99
5,90’s Music,Get Out,"Mike Bordin, Billy Gould, Mike Patton",0.99
5,90’s Music,Get Up (I Feel Like Being A) Sex Machine,Bobby Byrd/James Brown/Ron Lenhoff,0.99
5,90’s Music,Get Up Offa That Thing,Deanna Brown/Deidra Jenkins/Yamma Brown,0.99
5,90’s Music,Ghandi (Live),,0.0
5,90’s Music,Gimmie Shelters,Jagger/Richards,0.99
5,90’s Music,"Girls, Girls, Girls",Mick Mars/Nikki Sixx/Tommy Lee,0.0
5,90’s Music,Give It Away,Anthony Kiedis/Chad Smith/Flea/John Frusciante,0.0
5,90’s Music,Given To Fly,Eddie Vedder & Mike McCready,0.99
5,90’s Music,Giz,Dado Villa-Lobos/Marcelo Bonfá,0.99
5,90’s Music,Glitter,Bryan Adams/Nikki Sixx/Scott Humphrey,0.0
5,90’s Music,Glorified G,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,0.0
5,90’s Music,Go,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,0.99
5,90’s Music,Go,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,0.0
5,90’s Music,Go Back,Titãs,0.99
5,90’s Music,God Gave Rock 'n' Roll To You,"Paul Stanley, Gene Simmons, Rus Ballard, Bob Ezrin",0.99
5,90’s Music,God Of Thunder,Paul Stanley,0.99
5,90’s Music,Goin' Blind,"Gene Simmons, S. Coronel",0.99
5,90’s Music,Goin' Blind,"Gene Simmons, Stephen Coronel",0.0
5,90’s Music,Going To California,Robert Plant,0.99
5,90’s Music,Gone,"Bono, The Edge, Adam Clayton, and Larry Mullen",0.0
5,90’s Music,Good Golly Miss Molly,Little Richard,0.99
5,90’s Music,Good Riddance (Time Of Your Life),Billie Joe Armstrong -Words Green Day -Music,0.0
5,90’s Music,Got That Feeling,Mike Patton,0.99
5,90’s Music,Grito De Alerta,Gonzaga Jr.,0.99
5,90’s Music,Guess Who's Back,E. Schrody/L. Muggerud,0.99
5,90’s Music,Gypsy,Kevin Robinson,0.0
5,90’s Music,Gyroscope,The Tea Party,1.98
5,90’s Music,"Hail, Hail",Stone Gossard & Eddie Vedder & Jeff Ament & Mike McCready,0.0
5,90’s Music,Half A World Away,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,0.0
5,90’s Music,Half The Man,Toby Smith,0.0
5,90’s Music,Hallelujah Here She Comes,U2,1.98
5,90’s Music,Hallowed Be Thy Name,,1.98
5,90’s Music,Hallowed Be Thy Name,Steve Harris,0.0
5,90’s Music,Hand In My Pocket,Alanis Morissette & Glenn Ballard,0.0
5,90’s Music,Hard Luck Woman,Paul Stanley,0.99
5,90’s Music,Harvester Of Sorrow,Apocalyptica,0.0
5,90’s Music,Have You Ever Needed Someone So Bad,,0.0
5,90’s Music,Head Over Feet,Alanis Morissette & Glenn Ballard,0.0
5,90’s Music,Headlong,Queen,0.99
5,90’s Music,Heart In Your Hand,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",0.99
5,90’s Music,Heart Of Soul,,0.0
5,90’s Music,Heart of the Night,,0.0
5,90’s Music,Heart-Shaped Box,Kurt Cobain,0.0
5,90’s Music,Heartbreaker,John Bonham/John Paul Jones/Robert Plant,0.99
5,90’s Music,Heaven Can Wait,Steve Harris,0.99
5,90’s Music,Heaven Can Wait,,0.99
5,90’s Music,Heaven Coming Down,The Tea Party,1.98
5,90’s Music,Heaven Is,,0.0
5,90’s Music,Helpless,Harris/Tatler,0.99
5,90’s Music,Helpless,Bill Gould/Mike Bordin/Mike Patton,0.99
5,90’s Music,Hemp Family,,0.99
5,90’s Music,Here I Am (Come And Take Me),,0.99
5,90’s Music,Here I Go Again,Marsden,0.99
5,90’s Music,Hereditário,Titãs,0.0
5,90’s Music,Hero Of The Day,"James Hetfield, Lars Ulrich, Kirk Hammett",0.0
5,90’s Music,Hey America,Addie William Jones/Nat Jones,1.98
5,90’s Music,Hey Cisco,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",0.99
5,90’s Music,Hey Hey,Big Bill Broonzy,0.99
5,90’s Music,"Hey, Johnny Park!","Dave, Taylor, Nate, Chris",0.99
5,90’s Music,Higher Ground,,0.99
5,90’s Music,Hill of the Skull,J. Satriani,0.0
5,90’s Music,Hip Hop Rio,,0.99
5,90’s Music,Hitchin' A Ride,Billie Joe Armstrong -Words Green Day -Music,0.0
5,90’s Music,Hitsville UK,The Clash,0.0
5,90’s Music,Holding Back The Years,Mick Hucknall and Neil Moss,0.0
5,90’s Music,Holier Than Thou,Ulrich,0.99
5,90’s Music,Holy Smoke,Bruce Dickinson/Steve Harris,0.99
5,90’s Music,Home Sick Home,Mike Patton,0.99
5,90’s Music,Home Sweet Home,Nikki Sixx/Tommy Lee/Vince Neil,0.99
5,90’s Music,Homely Girl,,0.99
5,90’s Music,Homem Primata,Titãs,0.99
5,90’s Music,Homem Primata (Vinheta),Titãs,0.99
5,90’s Music,Hooked Up,"Smith, Toby",0.99
5,90’s Music,Hooks In You,Adrian Smith/Bruce Dickinson,0.0
5,90’s Music,Hot Pants Pt.1,Fred Wesley/James Brown,0.0
5,90’s Music,House And The Rising Sun,E. Schrody/J. Vasquez/L. Dimant,0.0
5,90’s Music,House Of Love,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",0.0
5,90’s Music,House Of Pain Anthem,E. Schrody/L. Dimant,0.0
5,90’s Music,How Many More Times,Chester Burnett/Jimmy Page/John Bonham/John Paul Jones/Robert Plant,0.0
5,90’s Music,How Many Say I,Van Halen,0.0
5,90’s Music,How The West Was Won And Where It Got Us,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,0.99
5,90’s Music,Humans Being,"Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, Sammy Hagar",0.99
5,90’s Music,Hunger Strike,,0.0
5,90’s Music,Hush,South,0.99
5,90’s Music,Hysteria,,0.99
5,90’s Music,Há Quanto Tempo,,0.0
5,90’s Music,Há Tempos,Dado Villa-Lobos/Marcelo Bonfá,0.0
5,90’s Music,I Can't Quit You Baby,Willie Dixon,0.0
5,90’s Music,I Can't Quit You Baby(2),Willie Dixon,0.99
5,90’s Music,I Can't Remember,"Jerry Cantrell, Layne Staley",0.99
5,90’s Music,I Can't Stand It,Clapton,0.0
5,90’s Music,I Could Have Lied,Anthony Kiedis/Chad Smith/Flea/John Frusciante,0.99
5,90’s Music,I Feel Free,Bruce/Clapton,0.0
5,90’s Music,I Feel Good (I Got You) - Sossego,James Brown/Tim Maia,0.99
5,90’s Music,I Fought The Law,Sonny Curtis,0.0
5,90’s Music,I Go Wild,Jagger/Richards,0.0
5,90’s Music,I Got You (I Feel Good),James Brown,0.0
5,90’s Music,I Ka Barra (Your Work),Habib Koité,0.0
5,90’s Music,I Know Somethin (Bout You),Jerry Cantrell,0.99
5,90’s Music,I Like Dirt,Red Hot Chili Peppers,0.99
5,90’s Music,I Shot The Sheriff,Marley,0.0
5,90’s Music,I Still Haven't Found What I'm Looking For,U2,0.99
5,90’s Music,I Still Love You,Paul Stanley,0.99
5,90’s Music,I Was Made For Loving You,"Paul Stanley, Vincent Poncia, Desmond Child",0.99
5,90’s Music,I Will Follow,U2,0.0
5,90’s Music,I Would Do For You,,0.99
5,90’s Music,I'm A Greedy Man Pt.1,Charles Bobbitt/James Brown,0.0
5,90’s Music,I'm Going Slightly Mad,Queen,1.98
5,90’s Music,I'm Real,Full Force/James Brown,0.99
5,90’s Music,Ice 9,,0.0
5,90’s Music,If God Will Send His Angels,"Bono, The Edge, Adam Clayton, and Larry Mullen",0.99
5,90’s Music,"If I Like It, I Do It","Gelder, Nick van",0.0
5,90’s Music,If You Don't Know Me By Now,Kenny Gamble and Leon Huff,0.99
5,90’s Music,If You Have To Ask,Anthony Kiedis/Chad Smith/Flea/John Frusciante,0.99
5,90’s Music,If You Wear That Velvet Dress,"Bono, The Edge, Adam Clayton, and Larry Mullen",0.0
5,90’s Music,Immigrant Song,Robert Plant,0.99
5,90’s Music,In Bloom,Kurt Cobain,0.99
5,90’s Music,Indifference,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,0.0
5,90’s Music,Indios,Renato Russo,0.99
5,90’s Music,Infeliz Natal,Rodolfo,0.99
5,90’s Music,Innuendo,Queen,0.99
5,90’s Music,Insensível,Sérgio Britto,0.99
5,90’s Music,Interlude Zumbi,Chico Science,0.99
5,90’s Music,Intoitus: Adorate Deum,Anonymous,0.0
5,90’s Music,Intro,Kurt Cobain,0.99
5,90’s Music,Intro,Jagger/Richards,0.0
5,90’s Music,Introdução (Live),,0.0
5,90’s Music,Invisible Sun,G M Sumner,0.0
5,90’s Music,Iron Maiden,,0.0
5,90’s Music,Iron Maiden,Steve Harris,0.99
5,90’s Music,Iron Man/Children of the Grave,,0.99
5,90’s Music,Ironic,Alanis Morissette & Glenn Ballard,0.0
5,90’s Music,Is This Love,Sykes,0.0
5,90’s Music,Is This Love (Live),,1.98
5,90’s Music,It Ain't Like That,"Jerry Cantrell, Michael Starr, Sean Kinney",0.99
5,90’s Music,It's A Man's Man's Man's World,Betty Newsome/James Brown,0.99
5,90’s Music,It's Electric,Harris/Tatler,0.0
5,90’s Music,It's Only Love,Jimmy and Vella Cameron,0.99
5,90’s Music,It's Too Funky In Here,Brad Shapiro/George Jackson/Robert Miller/Walter Shaw,0.99
5,90’s Music,Ito Okashi,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",0.99
5,90’s Music,J Squared,,1.98
5,90’s Music,J.A.R. (Jason Andrew Relva),Mike Dirnt -Words Green Day -Music,0.0
5,90’s Music,Jacob's Ladder,Julian Crampton,0.99
5,90’s Music,Jaded,Billie Joe Armstrong -Words Green Day -Music,0.99
5,90’s Music,Janie's Got A Gun,"Steven Tyler, Tom Hamilton",0.99
5,90’s Music,Jeremy,Jeff Ament,0.0
5,90’s Music,Jerusalem,Roy Z,0.99
5,90’s Music,Jesus Christ Pose,Ben Shepherd/Chris Cornell/Kim Thayil/Matt Cameron,0.99
5,90’s Music,Jingo,M.Babatunde Olantunji,0.0
5,90’s Music,Jizzlobber,,0.0
5,90’s Music,Jorge Da Capadócia,Jorge Ben,0.99
5,90’s Music,Josephina,Van Halen,0.0
5,90’s Music,Journey Into Sunlight,Jean Paul Maunick,0.0
5,90’s Music,Journey To Arnhemland,Toby Smith/Wallis Buchanan,0.99
5,90’s Music,Judas Be My Guide,Bruce Dickinson/David Murray,0.0
5,90’s Music,Judgement Day,Vandenberg,0.0
5,90’s Music,Judgement Of Heaven,Steve Harris,1.98
5,90’s Music,Jump Around,E. Schrody/L. Muggerud,0.0
5,90’s Music,Jump Around (Pete Rock Remix),E. Schrody/L. Muggerud,0.0
5,90’s Music,"Jupiter, the Bringer of Jollity",Gustav Holst,0.99
5,90’s Music,Just A Man,"Mike Bordin, Billy Gould, Mike Patton",0.0
5,90’s Music,Just Another Story,Toby Smith,0.0
5,90’s Music,Já!!!,,0.0
5,90’s Music,KKK Bitch,,0.99
5,90’s Music,"Karelia Suite, Op.11: 2. Ballade (Tempo Di Menuetto)",Jean Sibelius,0.99
5,90’s Music,Kickstart My Heart,Nikki Sixx,0.99
5,90’s Music,Killing Floor,Adrian Smith,0.99
5,90’s Music,Killing Time,Sweet Savage,0.0
5,90’s Music,Kindergarten,,0.99
5,90’s Music,King For A Day,"Mike Bordin, Billy Gould, Mike Patton, Trey Spruance",0.99
5,90’s Music,King For A Day,Jay Kay/Toby Smith,0.99
5,90’s Music,King In Crimson,Roy Z,0.99
5,90’s Music,King Nothing,"James Hetfield, Lars Ulrich, Kirk Hammett",0.99
5,90’s Music,King Of Dreams,"Blackmore, Glover, Turner",0.99
5,90’s Music,King Of Pain,G M Sumner,0.99
5,90’s Music,Kingston Town,,0.0
5,90’s Music,Knockin On Heavens Door,Clapton/Dylan,0.99
5,90’s Music,Knockin' On Heaven's Door,Bob Dylan,0.0
5,90’s Music,Knocking At Your Back Door,"Richie Blackmore, Ian Gillian, Roger Glover",0.99
5,90’s Music,Know Your Rights,The Clash,0.99
5,90’s Music,Koyaanisqatsi,Philip Glass,0.0
5,90’s Music,L'Arc En Ciel De Miles,Kevin Robinson/Richard Bull,1.98
5,90’s Music,L'Avventura,Renato Russo,1.98
5,90’s Music,La Puesta Del Sol,E.Weiss,0.99
5,90’s Music,La Villa Strangiato,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,0.0
5,90’s Music,"Lamentations of Jeremiah, First Set \ Incipit Lamentatio",Thomas Tallis,0.0
5,90’s Music,Land Of Sunshine,,0.0
5,90’s Music,Landslide,Stevie Nicks,0.0
5,90’s Music,Last Caress/Green Hell,Danzig,0.99
5,90’s Music,Last Cup Of Sorrow,Bill Gould/Mike Patton,1.98
5,90’s Music,Last Night On Earth,"Bono, The Edge, Adam Clayton, and Larry Mullen",0.99
5,90’s Music,Lay Down Sally,Clapton/Levy,1.98
5,90’s Music,Layla,Clapton/Gordon,0.99
5,90’s Music,Layla,"Eric Clapton, Jim Gordon",0.99
5,90’s Music,Leash,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,0.99
5,90’s Music,Leave,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,0.99
5,90’s Music,Leila,Renato Russo,0.99
5,90’s Music,Lemon,U2; Bono,0.99
5,90’s Music,Let It Grow,Clapton,0.99
5,90’s Music,Let's Get Rocked,,0.0
5,90’s Music,Lick It Up,roger glover,0.99
5,90’s Music,Life During Wartime,Chris Frantz/David Byrne/Jerry Harrison/Tina Weymouth,0.99
5,90’s Music,Life Goes On,E. Schrody/R. Medrano,0.0
5,90’s Music,Life Line,The Tea Party,0.99
5,90’s Music,Light Years,Toby Smith,1.98
5,90’s Music,Lightning Strikes Twice,David Murray/Steve Harris,0.99
5,90’s Music,Lilás,,0.99
5,90’s Music,Lindo Lago Do Amor,Gonzaga Jr.,0.99
5,90’s Music,Linha Do Equador,Caetano Veloso - Djavan,0.99
5,90’s Music,Lithium,Kurt Cobain,0.0
5,90’s Music,Lithium,Kurt Cobain,0.0
5,90’s Music,Live With Me,Jagger/Richards,0.0
5,90’s Music,Live and Let Die,,0.99
5,90’s Music,Livin' On The Edge,"Steven Tyler, Joe Perry, Mark Hudson",0.99
5,90’s Music,Living In America,Charlie Midnight/Dan Hartman,0.99
5,90’s Music,Lixo Do Mangue,,1.98
5,90’s Music,Locomotive,Slash/W. Axl Rose,0.0
5,90’s Music,London Calling,Joe Strummer/Mick Jones,0.0
5,90’s Music,Lonely Stranger,Eric Clapton,1.98
5,90’s Music,Long Tall Sally,"""Enotris Johnson/Little Richard/Robert """"Bumps"""" Blackwell""",0.99
5,90’s Music,Longe Do Meu Lado,Renato Russo - Marcelo Bonfá,0.0
5,90’s Music,Longview,Billie Joe Armstrong -Words Green Day -Music,0.99
5,90’s Music,Look For The Truth,Blaze Bayley/Janick Gers/Steve Harris,0.0
5,90’s Music,Looking For Love,Sykes,0.99
5,90’s Music,Looks That Kill,Nikki Sixx,0.0
5,90’s Music,Loosen My Strings,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",0.0
5,90’s Music,Lord Of The Flies,Janick Gers/Steve Harris,0.99
5,90’s Music,Lords of Karma,J. Satriani,0.99
5,90’s Music,Los Pretos,Samuel Rosa,0.0
5,90’s Music,Losing My Religion,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,0.99
5,90’s Music,Lounge Act,Kurt Cobain,0.0
5,90’s Music,Love Ain't No Stranger,Galley,0.0
5,90’s Music,Love Bites,,0.0
5,90’s Music,Love Comes Tumbling,U2,0.0
5,90’s Music,Love Conquers All,"Blackmore, Glover, Turner",0.99
5,90’s Music,Love Gun,Paul Stanley,0.99
5,90’s Music,Love In An Elevator,"Steven Tyler, Joe Perry",0.99
5,90’s Music,Love Is Blindness,U2,0.99
5,90’s Music,Love Is Strong,Jagger/Richards,0.99
5,90’s Music,Love Is The Colour,R. Carless,0.0
5,90’s Music,Love Of My Life,Carlos Santana & Dave Matthews,0.99
5,90’s Music,"Love, Hate, Love","Jerry Cantrell, Layne Staley",0.0
5,90’s Music,Loverman,Cave,0.0
5,90’s Music,Low,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,0.99
5,90’s Music,Low Desert,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,0.0
5,90’s Music,Low Man's Lyric,"Hetfield, Ulrich",0.99
5,90’s Music,Lua de Ogum,Ratinho/Zeca Pagodinho,0.0
5,90’s Music,Lugar Nenhum,Arnaldo Antunes/Charles Gavin/Marcelo Fromer/Sérgio Britto/Toni Bellotto,1.98
5,90’s Music,Luminous Times (Hold On To Love),Brian Eno/U2,0.0
5,90’s Music,MFC,Eddie Vedder,0.99
5,90’s Music,Machine Men,Adrian Smith,0.99
5,90’s Music,Macô,Chico Science,0.0
5,90’s Music,Magnetic Ocean,Patrick Claher/Richard Bull,0.99
5,90’s Music,Make It Funky Pt.1,Charles Bobbitt/James Brown,0.0
5,90’s Music,Make Love Like A Man,,0.0
5,90’s Music,Malpractice,,0.99
5,90’s Music,Malted Milk,Robert Johnson,0.0
5,90’s Music,Mama Said,"James Hetfield, Lars Ulrich",0.99
5,90’s Music,Man In The Box,"Jerry Cantrell, Layne Staley",0.0
5,90’s Music,Man On The Edge,Blaze Bayley/Janick Gers,0.99
5,90’s Music,Manguetown,Chico Science,0.99
5,90’s Music,Manguetown,Chico Science/Dengue/Lúcio Maia,0.99
5,90’s Music,Manifest Destiny,Toby Smith,0.99
5,90’s Music,Manuel,,0.99
5,90’s Music,Maracatu Atômico,Chico Science,0.99
5,90’s Music,Maracatu Atômico [Atomic Version],Chico Science,0.0
5,90’s Music,Maracatu Atômico [Ragga Mix],Chico Science,0.0
5,90’s Music,Maracatu Atômico [Trip Hop],Chico Science,0.99
5,90’s Music,Maracatu De Tiro Certeiro,,0.99
5,90’s Music,Maria Maria,"W. Jean, J. Duplessis, Carlos Santana, K. Perazzo & R. Rekow",0.99
5,90’s Music,Marquis In Spades,Billy Corgan,0.0
5,90’s Music,Marvin,Titãs,0.99
5,90’s Music,Mary Jane,Alanis Morissette & Glenn Ballard,0.0
5,90’s Music,Master Of Puppets,Apocalyptica,0.99
5,90’s Music,Mateus Enter,Chico Science,0.99
5,90’s Music,Me In Honey,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,0.99
5,90’s Music,Me Wise Magic,"Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, David Lee Roth",0.0
5,90’s Music,Mean Disposition,Jagger/Richards,0.99
5,90’s Music,Meditação,Tom Jobim - Newton Mendoça,1.98
5,90’s Music,Meia-Lua Inteira,,0.0
5,90’s Music,Mel,Caetano Veloso - Waly Salomão,1.98
5,90’s Music,Mellowship Slinky In B Major,Anthony Kiedis/Chad Smith/Flea/John Frusciante,0.99
5,90’s Music,Memory Motel,Jagger/Richards,0.0
5,90’s Music,Menino Do Rio,,0.99
5,90’s Music,Meninos E Meninas,Dado Villa-Lobos/Marcelo Bonfá,0.99
5,90’s Music,Mercyful Fate,Diamond/Shermann,0.0
5,90’s Music,Merry Christmas,Rodolfo,0.0
5,90’s Music,Message in a Bottle,G M Sumner,0.0
5,90’s Music,Message in a Bottle (new classic rock mix),G M Sumner,0.99
5,90’s Music,Metal Meltdown,,0.99
5,90’s Music,"Metopes, Op. 29: Calypso",Karol Szymanowski,0.99
5,90’s Music,Meu Bem-Querer,,0.0
5,90’s Music,Meu Erro,Herbert Vianna,0.0
5,90’s Music,Meu Guarda-Chuva,,0.99
5,90’s Music,Miami,"Bono, The Edge, Adam Clayton, and Larry Mullen",1.98
